product_id,brand,category_l1,purchases,total_revenue,cum_revenue,cum_revenue_pct,product_rank,product_pct
26403266,unknown,unknown,1.0,167.31,7179179.249999985,96.79,2971,46.04
22000168,unknown,unknown,1.0,167.29,7179346.539999985,96.8,2972,46.06
4900015,braun,appliances,1.0,167.29,7179513.829999985,96.8,2973,46.07
5000701,janome,appliances,1.0,167.29,7179681.119999985,96.8,2974,46.09
1004791,xiaomi,electronics,1.0,167.29,7179848.409999985,96.8,2975,46.1
1004935,vivo,electronics,1.0,167.29,7180015.699999985,96.81,2976,46.12
1004937,vivo,electronics,1.0,167.29,7180182.989999985,96.81,2977,46.13
2800533,hansa,appliances,1.0,167.29,7180350.279999985,96.81,2978,46.15
100006963,unknown,electronics,1.0,167.29,7180517.569999985,96.81,2979,46.16
1004403,xiaomi,electronics,1.0,167.24,7180684.809999986,96.81,2980,46.18
11500709,jbl,unknown,1.0,167.06,7180851.869999985,96.82,2981,46.2
11500847,jbl,unknown,1.0,167.06,7181018.929999985,96.82,2982,46.21
14701260,unknown,furniture,1.0,167.06,7181185.989999984,96.82,2983,46.23
26205434,sokolov,unknown,1.0,166.87,7181352.8599999845,96.82,2984,46.24
26205403,unknown,unknown,1.0,166.8,7181519.659999984,96.83,2985,46.26
17300765,lanvin,unknown,3.0,166.74,7181686.399999985,96.83,2986,46.27
6200259,midea,appliances,3.0,166.74,7181853.139999985,96.83,2987,46.29
12718788,michelin,unknown,1.0,166.67,7182019.809999985,96.83,2988,46.3
3700801,samsung,appliances,1.0,166.52,7182186.329999984,96.83,2989,46.32
26403729,lucente,unknown,1.0,166.28,7182352.6099999845,96.84,2990,46.34
5100846,xiaomi,electronics,1.0,166.03,7182518.639999985,96.84,2991,46.35
11000101,philips,appliances,5.0,165.91,7182684.549999985,96.84,2992,46.37
3400148,moulinex,unknown,1.0,165.81,7182850.3599999845,96.84,2993,46.38
26400378,unknown,unknown,1.0,165.77,7183016.129999984,96.85,2994,46.4
26200074,unknown,unknown,1.0,165.51,7183181.639999984,96.85,2995,46.41
28716953,respect,apparel,2.0,165.26,7183346.899999984,96.85,2996,46.43
28717992,respect,apparel,2.0,165.26,7183512.159999983,96.85,2997,46.44
28721267,legre,apparel,2.0,165.26,7183677.419999983,96.85,2998,46.46
12703121,continental,unknown,1.0,164.74,7183842.159999983,96.86,2999,46.47
20100044,unknown,unknown,3.0,164.72,7184006.879999983,96.86,3000,46.49
8200373,unknown,unknown,2.0,164.68,7184171.559999983,96.86,3001,46.51
22000273,unknown,unknown,1.0,164.59,7184336.149999983,96.86,3002,46.52
3200549,dauscher,appliances,6.0,164.56,7184500.709999982,96.87,3003,46.54
19300027,nika,appliances,3.0,164.4,7184665.109999983,96.87,3004,46.55
1004173,xiaomi,electronics,1.0,164.38,7184829.4899999825,96.87,3005,46.57
1004876,xiaomi,electronics,2.0,164.22,7184993.709999982,96.87,3006,46.58
12703557,cordiant,unknown,2.0,164.22,7185157.929999982,96.87,3007,46.6
5301295,vitek,unknown,6.0,163.76,7185321.689999982,96.88,3008,46.61
12720095,roadx,unknown,4.0,163.72,7185485.4099999815,96.88,3009,46.63
12700866,nokian,unknown,1.0,163.71,7185649.1199999815,96.88,3010,46.64
1004042,xiaomi,electronics,1.0,163.6,7185812.719999981,96.88,3011,46.66
5800865,edge,electronics,1.0,163.45,7185976.169999981,96.89,3012,46.68
6201016,unknown,appliances,2.0,163.14,7186139.309999981,96.89,3013,46.69
11500299,sven,unknown,4.0,162.68,7186301.989999981,96.89,3014,46.71
13400744,unknown,unknown,1.0,162.68,7186464.66999998,96.89,3015,46.72
12300866,unknown,construction,4.0,162.56,7186627.22999998,96.89,3016,46.74
5801388,pioneer,electronics,1.0,162.17,7186789.39999998,96.9,3017,46.75
12700823,nokian,unknown,1.0,162.17,7186951.56999998,96.9,3018,46.77
5200144,pocketbook,computers,1.0,162.14,7187113.7099999795,96.9,3019,46.78
2800386,unknown,appliances,1.0,162.14,7187275.849999979,96.9,3020,46.8
12720732,ovation,unknown,3.0,161.91,7187437.759999979,96.91,3021,46.82
5100732,mykronoz,electronics,1.0,161.91,7187599.669999979,96.91,3022,46.83
5200132,pocketbook,computers,1.0,161.91,7187761.57999998,96.91,3023,46.85
28718346,respect,apparel,2.0,161.66,7187923.23999998,96.91,3024,46.86
30000237,hyundai,construction,2.0,161.65,7188084.88999998,96.91,3025,46.88
2602179,shivaki,unknown,1.0,161.39,7188246.27999998,96.92,3026,46.89
4201337,tcl,appliances,1.0,161.39,7188407.669999979,96.92,3027,46.91
26200965,lucente,unknown,1.0,161.39,7188569.059999979,96.92,3028,46.92
26500315,lucente,unknown,1.0,161.39,7188730.449999979,96.92,3029,46.94
12711941,kormoran,unknown,4.0,161.01,7188891.459999979,96.93,3030,46.95
10700955,unknown,unknown,3.0,160.85,7189052.309999978,96.93,3031,46.97
2602155,artel,unknown,1.0,160.85,7189213.159999978,96.93,3032,46.99
26403425,unknown,unknown,2.0,160.62,7189373.779999978,96.93,3033,47.0
12711745,goodyear,unknown,3.0,160.08,7189533.859999978,96.93,3034,47.02
2800473,dauscher,appliances,1.0,160.06,7189693.919999978,96.94,3035,47.03
22600051,avs,auto,2.0,159.76,7189853.679999977,96.94,3036,47.05
13400149,brw,unknown,2.0,159.6,7190013.279999977,96.94,3037,47.06
14100460,stagg,electronics,2.0,159.59,7190172.869999977,96.94,3038,47.08
19200062,stihl,construction,1.0,159.59,7190332.459999977,96.94,3039,47.09
21400424,unknown,electronics,1.0,159.59,7190492.0499999765,96.95,3040,47.11
21401226,unknown,electronics,1.0,159.59,7190651.639999976,96.95,3041,47.13
49400003,unknown,unknown,1.0,159.59,7190811.229999976,96.95,3042,47.14
49400018,unknown,unknown,1.0,159.59,7190970.819999976,96.95,3043,47.16
12700855,nokian,unknown,2.0,159.57,7191130.389999976,96.96,3044,47.17
21400513,casio,electronics,2.0,159.48,7191289.869999977,96.96,3045,47.19
12718781,unknown,unknown,4.0,159.34,7191449.209999977,96.96,3046,47.2
28722093,jordan,apparel,1.0,159.33,7191608.539999977,96.96,3047,47.22
1004497,nokia,electronics,1.0,159.33,7191767.869999977,96.96,3048,47.23
1005172,tp-link,electronics,1.0,159.33,7191927.199999977,96.97,3049,47.25
30000079,unknown,construction,1.0,159.05,7192086.249999977,96.97,3050,47.26
3800548,vitek,appliances,6.0,158.98,7192245.229999977,96.97,3051,47.28
12716124,bridgestone,unknown,1.0,158.82,7192404.049999977,96.97,3052,47.3
13903226,florentina,construction,1.0,158.82,7192562.869999978,96.97,3053,47.31
26200298,unknown,unknown,1.0,158.82,7192721.689999978,96.98,3054,47.33
26400351,unknown,unknown,1.0,158.82,7192880.509999978,96.98,3055,47.34
12700879,nokian,unknown,1.0,158.82,7193039.329999979,96.98,3056,47.36
26205842,sokolov,unknown,1.0,158.43,7193197.759999978,96.98,3057,47.37
48000009,technomax,unknown,1.0,158.31,7193356.069999978,96.99,3058,47.39
12700853,nokian,unknown,1.0,158.11,7193514.179999978,96.99,3059,47.4
13400683,unknown,unknown,1.0,157.79,7193671.969999978,96.99,3060,47.42
17000006,sv,computers,1.0,157.79,7193829.759999978,96.99,3061,47.44
6000113,starline,auto,1.0,157.53,7193987.289999979,96.99,3062,47.45
6000175,starline,auto,1.0,157.53,7194144.819999979,97.0,3063,47.47
15800051,huter,unknown,1.0,157.51,7194302.329999979,97.0,3064,47.48
12716501,maxxis,unknown,1.0,157.28,7194459.609999979,97.0,3065,47.5
1701534,acer,computers,1.0,157.13,7194616.739999979,97.0,3066,47.51
7900873,peg-perego,furniture,1.0,157.02,7194773.759999978,97.0,3067,47.53
26400978,sokolov,unknown,1.0,156.76,7194930.519999978,97.01,3068,47.54
1701545,acer,computers,1.0,156.76,7195087.279999978,97.01,3069,47.56
5200135,pocketbook,computers,1.0,156.41,7195243.689999978,97.01,3070,47.57
16800164,unknown,furniture,1.0,156.25,7195399.939999978,97.01,3071,47.59
38900048,brw,unknown,2.0,156.22,7195556.159999978,97.01,3072,47.61
21409066,orient,electronics,1.0,155.99,7195712.149999978,97.02,3073,47.62
2900575,lg,appliances,1.0,155.96,7195868.109999978,97.02,3074,47.64
3601174,shivaki,appliances,1.0,155.96,7196024.069999978,97.02,3075,47.65
12702195,michelin,unknown,1.0,155.73,7196179.799999978,97.02,3076,47.67
12704648,michelin,unknown,1.0,155.73,7196335.529999979,97.03,3077,47.68
28714357,fly,apparel,1.0,155.71,7196491.239999979,97.03,3078,47.7
12706983,nokian,unknown,3.0,155.48,7196646.719999979,97.03,3079,47.71
20100042,unknown,unknown,3.0,155.45,7196802.169999979,97.03,3080,47.73
26200105,unknown,unknown,1.0,155.22,7196957.389999979,97.03,3081,47.75
100002617,rusgoldart,unknown,1.0,155.22,7197112.609999979,97.04,3082,47.76
1004491,jinga,electronics,2.0,155.16,7197267.769999979,97.04,3083,47.78
100016087,lancome,unknown,5.0,155.15,7197422.919999979,97.04,3084,47.79
26403243,unknown,unknown,2.0,154.96,7197577.879999979,97.04,3085,47.81
2601187,artel,unknown,1.0,154.93,7197732.809999979,97.04,3086,47.82
4700634,intego,auto,1.0,154.44,7197887.2499999795,97.05,3087,47.84
54900003,unknown,apparel,2.0,154.44,7198041.68999998,97.05,3088,47.85
21411198,unknown,electronics,1.0,154.44,7198196.12999998,97.05,3089,47.87
14100380,cortland,electronics,1.0,154.42,7198350.54999998,97.05,3090,47.88
17302960,dior,unknown,1.0,154.42,7198504.96999998,97.05,3091,47.9
3200009,kenwood,appliances,1.0,154.42,7198659.38999998,97.06,3092,47.92
3900591,electrolux,appliances,1.0,154.42,7198813.80999998,97.06,3093,47.93
34600098,fenix,unknown,1.0,154.42,7198968.22999998,97.06,3094,47.95
1004713,haier,electronics,2.0,154.4,7199122.62999998,97.06,3095,47.96
3100929,redmond,appliances,2.0,154.4,7199277.029999981,97.07,3096,47.98
4700630,unknown,auto,5.0,154.36,7199431.389999981,97.07,3097,47.99
6300680,redmond,appliances,5.0,154.25,7199585.639999981,97.07,3098,48.01
5000549,janome,appliances,1.0,154.19,7199739.829999981,97.07,3099,48.02
6400338,amd,computers,1.0,154.19,7199894.019999982,97.07,3100,48.04
7600542,asrock,unknown,1.0,154.19,7200048.209999982,97.08,3101,48.06
1005146,nokia,electronics,1.0,154.19,7200202.399999983,97.08,3102,48.07
1500075,canon,computers,1.0,154.19,7200356.589999983,97.08,3103,48.09
1600153,xerox,computers,1.0,154.19,7200510.7799999835,97.08,3104,48.1
13300174,askona,unknown,1.0,154.19,7200664.969999984,97.08,3105,48.12
13400408,unknown,unknown,1.0,154.19,7200819.159999984,97.09,3106,48.13
5100850,huawei,electronics,1.0,154.16,7200973.319999984,97.09,3107,48.15
28900020,fujifilm,unknown,1.0,154.14,7201127.459999984,97.09,3108,48.16
7901118,teknum,furniture,2.0,154.13,7201281.589999984,97.09,3109,48.18
26500316,lucente,unknown,1.0,153.93,7201435.519999984,97.09,3110,48.19
1004024,xiaomi,electronics,1.0,153.93,7201589.449999983,97.1,3111,48.21
14701201,sv,furniture,2.0,153.92,7201743.369999983,97.1,3112,48.23
5800809,pioneer,electronics,2.0,153.92,7201897.289999983,97.1,3113,48.24
1801859,kivi,electronics,1.0,153.9,7202051.189999984,97.1,3114,48.26
1201408,lenovo,electronics,2.0,153.88,7202205.0699999835,97.1,3115,48.27
26200204,unknown,unknown,1.0,153.67,7202358.739999983,97.11,3116,48.29
7300069,transcend,unknown,1.0,153.16,7202511.899999984,97.11,3117,48.3
28100119,unknown,unknown,1.0,153.16,7202665.059999984,97.11,3118,48.32
42600090,stels,unknown,1.0,153.01,7202818.0699999835,97.11,3119,48.33
1004955,nokia,electronics,1.0,152.99,7202971.059999984,97.11,3120,48.35
26201166,lucente,unknown,2.0,152.9,7203123.959999984,97.12,3121,48.37
26900093,sportelite,sport,1.0,152.9,7203276.8599999845,97.12,3122,48.38
43900106,condtrol,unknown,1.0,152.89,7203429.749999984,97.12,3123,48.4
4501774,hansa,appliances,1.0,152.87,7203582.619999984,97.12,3124,48.41
15100422,unknown,unknown,1.0,152.85,7203735.469999984,97.13,3125,48.43
2601764,shivaki,unknown,1.0,152.64,7203888.109999984,97.13,3126,48.44
2601884,shivaki,unknown,1.0,152.64,7204040.749999983,97.13,3127,48.46
51800038,tomfarr,unknown,1.0,152.64,7204193.389999983,97.13,3128,48.47
57800002,huter,unknown,1.0,152.62,7204346.009999983,97.13,3129,48.49
36600033,unknown,unknown,1.0,152.36,7204498.369999983,97.14,3130,48.5
43800010,fengnix,furniture,1.0,151.87,7204650.239999983,97.14,3131,48.52
49400021,unknown,unknown,1.0,151.87,7204802.109999984,97.14,3132,48.54
4802586,beats,electronics,1.0,151.84,7204953.949999983,97.14,3133,48.55
7101226,unknown,furniture,1.0,151.84,7205105.789999983,97.14,3134,48.57
4300307,xiaomi,unknown,1.0,151.61,7205257.399999984,97.15,3135,48.58
26204356,unknown,unknown,1.0,151.61,7205409.009999984,97.15,3136,48.6
9700395,unknown,computers,1.0,151.36,7205560.369999984,97.15,3137,48.61
41100020,unknown,unknown,1.0,151.36,7205711.729999985,97.15,3138,48.63
17300748,versace,unknown,3.0,151.28,7205863.009999985,97.15,3139,48.64
3701321,karcher,appliances,1.0,151.04,7206014.049999985,97.16,3140,48.66
1003592,meizu,electronics,1.0,150.99,7206165.039999985,97.16,3141,48.68
28712976,marcomen,apparel,2.0,150.84,7206315.879999985,97.16,3142,48.69
12701293,triangle,unknown,3.0,150.58,7206466.459999985,97.16,3143,48.71
3700791,lg,appliances,1.0,150.56,7206617.019999985,97.16,3144,48.72
26200153,unknown,unknown,1.0,150.07,7206767.089999985,97.17,3145,48.74
38900088,brw,unknown,1.0,149.81,7206916.899999985,97.17,3146,48.75
8801027,philips,electronics,2.0,149.62,7207066.519999985,97.17,3147,48.77
3900762,oasis,appliances,1.0,149.53,7207216.049999985,97.17,3148,48.78
1004156,xiaomi,electronics,1.0,149.3,7207365.349999985,97.17,3149,48.8
3700863,bosch,appliances,1.0,149.3,7207514.649999985,97.18,3150,48.81
5100676,xiaomi,electronics,1.0,149.3,7207663.949999984,97.18,3151,48.83
21400219,unknown,electronics,1.0,149.3,7207813.249999984,97.18,3152,48.85
22700065,aeroforce,unknown,1.0,149.29,7207962.539999984,97.18,3153,48.86
5701247,unknown,auto,2.0,149.27,7208111.809999984,97.18,3154,48.88
2601554,artel,unknown,1.0,149.24,7208261.049999984,97.19,3155,48.89
3100074,braun,appliances,2.0,149.24,7208410.289999984,97.19,3156,48.91
12709892,michelin,unknown,1.0,149.17,7208559.459999984,97.19,3157,48.92
10900384,kitfort,appliances,1.0,149.04,7208708.499999984,97.19,3158,48.94
11500290,jbl,unknown,1.0,149.04,7208857.539999984,97.19,3159,48.95
42400019,bosch,unknown,1.0,149.04,7209006.579999984,97.2,3160,48.97
6200768,master,appliances,2.0,148.78,7209155.3599999845,97.2,3161,48.98
3601419,comfee,appliances,1.0,148.7,7209304.059999985,97.2,3162,49.0
4802095,kingston,electronics,1.0,148.51,7209452.569999984,97.2,3163,49.02
28102818,baltekstil,unknown,1.0,148.27,7209600.839999984,97.2,3164,49.03
26203737,lucente,unknown,1.0,148.27,7209749.109999984,97.21,3165,49.05
26400191,unknown,unknown,1.0,148.27,7209897.379999983,97.21,3166,49.06
15200781,volta,unknown,3.0,148.26,7210045.639999983,97.21,3167,49.08
7600374,tp-link,unknown,2.0,148.26,7210193.899999983,97.21,3168,49.09
3200432,moulinex,appliances,1.0,148.24,7210342.139999983,97.21,3169,49.11
1004493,xiaomi,electronics,1.0,148.01,7210490.149999983,97.22,3170,49.12
12705690,triangle,unknown,3.0,148.01,7210638.159999982,97.22,3171,49.14
26203747,lucente,unknown,1.0,148.01,7210786.169999982,97.22,3172,49.16
3800310,vitek,appliances,4.0,147.98,7210934.149999983,97.22,3173,49.17
6801408,westerndigital,computers,1.0,147.95,7211082.099999983,97.22,3174,49.19
12707491,delmax,unknown,3.0,147.94,7211230.039999983,97.23,3175,49.2
12700974,nokian,unknown,3.0,147.8,7211377.839999983,97.23,3176,49.22
22000276,unknown,unknown,1.0,147.78,7211525.619999983,97.23,3177,49.23
12702377,dunlop,unknown,2.0,147.24,7211672.859999984,97.23,3178,49.25
26300555,unknown,unknown,1.0,147.12,7211819.979999984,97.23,3179,49.26
6200547,oasis,appliances,3.0,147.08,7211967.059999984,97.24,3180,49.28
26200609,unknown,unknown,1.0,146.98,7212114.039999984,97.24,3181,49.29
26405391,delta,unknown,1.0,146.98,7212261.019999985,97.24,3182,49.31
2600884,greta,unknown,1.0,146.79,7212407.809999985,97.24,3183,49.33
4700671,xiaomi,auto,3.0,146.72,7212554.529999984,97.24,3184,49.34
12708390,goodyear,unknown,2.0,146.72,7212701.249999984,97.25,3185,49.36
10502168,unknown,unknown,1.0,146.7,7212847.949999984,97.25,3186,49.37
3300248,philips,unknown,1.0,146.7,7212994.649999985,97.25,3187,49.39
1600620,epson,computers,1.0,146.46,7213141.1099999845,97.25,3188,49.4
2600140,flama,unknown,1.0,146.46,7213287.569999984,97.25,3189,49.42
1004743,xiaomi,electronics,2.0,146.44,7213434.009999985,97.26,3190,49.43
4700380,ibox,auto,1.0,146.44,7213580.449999985,97.26,3191,49.45
12706442,nokian,unknown,2.0,146.2,7213726.6499999855,97.26,3192,49.47
25800007,omron,medicine,3.0,145.75,7213872.3999999855,97.26,3193,49.48
12701257,triangle,unknown,4.0,145.68,7214018.079999985,97.26,3194,49.5
1005063,nubia,electronics,1.0,145.67,7214163.749999985,97.27,3195,49.51
12708937,michelin,unknown,2.0,145.44,7214309.1899999855,97.27,3196,49.53
4803882,beyerdynamic,electronics,1.0,145.13,7214454.319999985,97.27,3197,49.54
4804428,usams,electronics,3.0,144.87,7214599.1899999855,97.27,3198,49.56
17300749,versace,unknown,2.0,144.66,7214743.849999986,97.27,3199,49.57
26400189,unknown,unknown,1.0,144.66,7214888.509999986,97.28,3200,49.59
28713076,baden,apparel,2.0,144.66,7215033.169999986,97.28,3201,49.6
4803894,jbl,electronics,3.0,144.42,7215177.589999986,97.28,3202,49.62
12718429,cordiant,unknown,3.0,144.42,7215322.009999986,97.28,3203,49.64
12716338,comforser,unknown,1.0,144.15,7215466.159999986,97.28,3204,49.65
26201819,unknown,unknown,1.0,144.15,7215610.309999987,97.29,3205,49.67
42600068,stels,unknown,1.0,144.15,7215754.459999987,97.29,3206,49.68
7006285,unknown,kids,2.0,144.14,7215898.599999987,97.29,3207,49.7
6801195,samsung,computers,1.0,144.12,7216042.719999987,97.29,3208,49.71
7101171,incanto,furniture,1.0,144.12,7216186.839999987,97.29,3209,49.73
3100662,redmond,appliances,2.0,144.12,7216330.959999987,97.3,3210,49.74
28720633,native,apparel,1.0,144.12,7216475.079999987,97.3,3211,49.76
45602473,kapika,apparel,2.0,144.1,7216619.179999987,97.3,3212,49.78
45602539,kapika,apparel,2.0,144.1,7216763.279999986,97.3,3213,49.79
6200324,electrolux,appliances,2.0,144.1,7216907.379999986,97.3,3214,49.81
1600527,hp,computers,2.0,144.1,7217051.479999986,97.3,3215,49.82
3200280,moulinex,appliances,2.0,144.1,7217195.579999985,97.31,3216,49.84
3200523,elenberg,appliances,2.0,144.1,7217339.679999985,97.31,3217,49.85
100023511,rostok-mebel,unknown,1.0,144.07,7217483.749999985,97.31,3218,49.87
9100636,logitech,computers,4.0,144.04,7217627.789999985,97.31,3219,49.88
12718704,yokohama,unknown,2.0,143.9,7217771.6899999855,97.31,3220,49.9
21404622,unknown,electronics,1.0,143.89,7217915.579999985,97.32,3221,49.91
4804294,meizu,electronics,2.0,143.64,7218059.219999985,97.32,3222,49.93
5700967,kenwood,auto,2.0,143.64,7218202.8599999845,97.32,3223,49.95
12710994,powertrac,unknown,3.0,143.64,7218346.499999984,97.32,3224,49.96
28716983,respect,apparel,2.0,143.64,7218490.139999984,97.32,3225,49.98
13200235,brw,furniture,1.0,143.38,7218633.519999984,97.33,3226,49.99
26400277,lucente,unknown,1.0,143.38,7218776.899999984,97.33,3227,50.01
4804190,olmio,electronics,3.0,143.05,7218919.949999983,97.33,3228,50.02
42500009,unknown,unknown,1.0,142.09,7219062.039999983,97.33,3229,50.04
44100004,unknown,unknown,1.0,142.09,7219204.129999983,97.33,3230,50.05
30000069,eurolux,construction,2.0,141.83,7219345.959999983,97.34,3231,50.07
12713435,tunga,unknown,4.0,141.58,7219487.539999983,97.34,3232,50.09
18400069,kicx,unknown,2.0,141.58,7219629.119999983,97.34,3233,50.1
20100328,nika,unknown,2.0,141.58,7219770.699999983,97.34,3234,50.12
16700415,unknown,furniture,1.0,141.57,7219912.269999984,97.34,3235,50.13
50600038,unknown,auto,1.0,141.57,7220053.839999984,97.35,3236,50.15
2800118,leadbros,appliances,1.0,141.57,7220195.409999984,97.35,3237,50.16
5800788,unknown,electronics,1.0,141.57,7220336.979999985,97.35,3238,50.18
5801701,fli,electronics,1.0,141.57,7220478.549999985,97.35,3239,50.19
12706390,hankook,unknown,1.0,141.57,7220620.119999985,97.35,3240,50.21
12711368,nexen,unknown,1.0,141.57,7220761.6899999855,97.35,3241,50.22
1003906,huawei,electronics,1.0,141.55,7220903.239999985,97.36,3242,50.24
1200620,samsung,electronics,1.0,141.55,7221044.789999985,97.36,3243,50.26
2400964,bosch,appliances,1.0,141.55,7221186.339999985,97.36,3244,50.27
2402062,hansa,appliances,1.0,141.55,7221327.889999985,97.36,3245,50.29
4000223,tefal,construction,1.0,141.55,7221469.439999985,97.36,3246,50.3
16400017,peterhof,unknown,2.0,141.52,7221610.959999984,97.37,3247,50.32
1500259,epson,computers,1.0,141.32,7221752.279999984,97.37,3248,50.33
1600401,epson,computers,1.0,141.32,7221893.599999985,97.37,3249,50.35
2900512,samsung,appliances,1.0,141.32,7222034.919999985,97.37,3250,50.36
2501908,dauscher,appliances,3.0,141.24,7222176.159999985,97.37,3251,50.38
26203892,unknown,unknown,1.0,141.06,7222317.219999985,97.38,3252,50.4
28715829,unknown,apparel,2.0,141.06,7222458.279999984,97.38,3253,50.41
12701066,pirelli,unknown,1.0,140.8,7222599.079999984,97.38,3254,50.43
3500288,clatronic,unknown,1.0,140.78,7222739.8599999845,97.38,3255,50.44
2600163,unknown,unknown,1.0,140.54,7222880.399999985,97.38,3256,50.46
1701517,qmax,computers,1.0,140.47,7223020.869999984,97.39,3257,50.47
4700590,sho-me,auto,1.0,140.29,7223161.159999984,97.39,3258,50.49
12711949,triangle,unknown,3.0,140.29,7223301.449999984,97.39,3259,50.5
26500124,lucente,unknown,1.0,140.29,7223441.739999984,97.39,3260,50.52
3500302,kitfort,unknown,1.0,140.27,7223582.009999984,97.39,3261,50.53
3701110,tefal,appliances,1.0,140.26,7223722.269999984,97.39,3262,50.55
11400446,xiaomi,unknown,10.0,140.22,7223862.489999983,97.4,3263,50.57
3300503,redmond,unknown,1.0,140.03,7224002.519999984,97.4,3264,50.58
26601755,lucente,unknown,2.0,140.02,7224142.539999983,97.4,3265,50.6
12719131,yokohama,unknown,2.0,139.52,7224282.059999983,97.4,3266,50.61
12705215,viatti,unknown,3.0,139.38,7224421.439999983,97.4,3267,50.63
12718261,yokohama,unknown,1.0,139.0,7224560.439999983,97.41,3268,50.64
15500132,ortega,unknown,1.0,139.0,7224699.439999983,97.41,3269,50.66
16600005,jinjianfeng,unknown,4.0,139.0,7224838.439999983,97.41,3270,50.67
5100378,xiaomi,electronics,2.0,138.93,7224977.369999982,97.41,3271,50.69
2501069,asel,appliances,3.0,138.93,7225116.299999982,97.41,3272,50.71
11400662,xiaomi,unknown,3.0,138.49,7225254.789999982,97.42,3273,50.72
5000504,janome,appliances,1.0,138.48,7225393.269999983,97.42,3274,50.74
1005054,tp-link,electronics,2.0,138.48,7225531.749999983,97.42,3275,50.75
17301541,unknown,unknown,1.0,138.48,7225670.229999984,97.42,3276,50.77
26200222,unknown,unknown,1.0,138.41,7225808.639999984,97.42,3277,50.78
13400119,brw,unknown,1.0,138.23,7225946.869999984,97.42,3278,50.8
6000187,starline,auto,1.0,138.23,7226085.099999985,97.43,3279,50.81
12400132,bosch,construction,1.0,138.02,7226223.119999984,97.43,3280,50.83
26400297,lucente,unknown,1.0,137.97,7226361.089999984,97.43,3281,50.84
12704201,maxxis,unknown,1.0,137.71,7226498.799999984,97.43,3282,50.86
5301150,rowenta,unknown,2.0,137.61,7226636.409999984,97.43,3283,50.88
2601740,shivaki,unknown,1.0,137.46,7226773.869999984,97.44,3284,50.89
15201319,gigawatt,unknown,2.0,137.4,7226911.269999985,97.44,3285,50.91
26500123,lucente,unknown,1.0,137.2,7227048.469999985,97.44,3286,50.92
19200134,unknown,construction,2.0,137.1,7227185.569999984,97.44,3287,50.94
12716086,comforser,unknown,1.0,137.07,7227322.639999985,97.44,3288,50.95
26900094,sportelite,sport,1.0,136.68,7227459.319999984,97.45,3289,50.97
29502228,mutant,unknown,2.0,136.68,7227595.999999984,97.45,3290,50.98
100001569,delta,unknown,1.0,136.43,7227732.429999984,97.45,3291,51.0
12707537,unknown,unknown,1.0,136.43,7227868.859999984,97.45,3292,51.02
12718737,yokohama,unknown,1.0,136.43,7228005.289999983,97.45,3293,51.03
7100887,unknown,furniture,1.0,136.4,7228141.689999984,97.45,3294,51.05
7100888,unknown,furniture,1.0,136.4,7228278.089999984,97.46,3295,51.06
19200012,huter,construction,2.0,136.38,7228414.469999984,97.46,3296,51.08
26200345,unknown,unknown,1.0,136.17,7228550.639999984,97.46,3297,51.09
100001470,luminarc,unknown,1.0,136.17,7228686.809999984,97.46,3298,51.11
1802122,artel,electronics,1.0,136.17,7228822.979999984,97.46,3299,51.12
2401760,midea,appliances,1.0,136.17,7228959.149999984,97.47,3300,51.14
5000318,janome,appliances,1.0,136.17,7229095.3199999835,97.47,3301,51.15
6301113,xiaomi,appliances,3.0,136.16,7229231.479999984,97.47,3302,51.17
30000004,unknown,construction,1.0,136.14,7229367.619999983,97.47,3303,51.19
1600548,hp,computers,1.0,136.12,7229503.739999983,97.47,3304,51.2
12700736,unknown,unknown,4.0,135.92,7229639.659999983,97.47,3305,51.22
18200005,lg,electronics,1.0,135.91,7229775.5699999835,97.48,3306,51.23
26204383,diamant,unknown,1.0,135.91,7229911.479999984,97.48,3307,51.25
17300450,unknown,unknown,1.0,135.5,7230046.979999984,97.48,3308,51.26
5300245,philips,unknown,5.0,135.27,7230182.249999983,97.48,3309,51.28
12719864,roadx,unknown,3.0,135.16,7230317.409999983,97.48,3310,51.29
12703005,cordiant,unknown,3.0,135.15,7230452.559999984,97.49,3311,51.31
6400282,amd,computers,1.0,135.14,7230587.699999983,97.49,3312,51.32
45100036,xiaomi,unknown,1.0,135.14,7230722.839999983,97.49,3313,51.34
16500015,unknown,unknown,3.0,135.09,7230857.929999983,97.49,3314,51.36
28721809,fila,apparel,1.0,134.96,7230992.889999983,97.49,3315,51.37
4500513,gefest,appliances,1.0,134.88,7231127.769999983,97.49,3316,51.39
21408050,romanson,electronics,1.0,134.37,7231262.139999983,97.5,3317,51.4
26200104,unknown,unknown,1.0,134.37,7231396.509999983,97.5,3318,51.42
100001627,delta,unknown,1.0,134.11,7231530.619999983,97.5,3319,51.43
16500021,omron,unknown,2.0,134.09,7231664.709999983,97.5,3320,51.45
5300763,vitek,unknown,11.0,134.07,7231798.7799999835,97.5,3321,51.46
6801093,kingston,computers,1.0,134.06,7231932.839999983,97.51,3322,51.48
3800659,polaris,appliances,3.0,134.03,7232066.869999983,97.51,3323,51.5
12500536,crown,unknown,4.0,133.86,7232200.729999984,97.51,3324,51.51
12704725,triangle,unknown,2.0,133.86,7232334.589999984,97.51,3325,51.53
12703713,nokian,unknown,1.0,133.85,7232468.439999984,97.51,3326,51.54
12704196,maxxis,unknown,1.0,133.85,7232602.289999983,97.51,3327,51.56
